movieId,degree,m_degree,f_degree
1992,2.280789327,2.216528008,2.351588603
5573,2.280504714,2.53327787,1.977337342
2382,2.279489381,2.317281027,2.234034325
4143,2.277731558,1.848686532,2.802381386
3431,2.274958402,1.991611203,2.849735738
5962,2.272185246,2.334685246,2.209369874
2153,2.2721751,1.99412467,2.526521493
3997,2.269067224,2.240045185,2.317626448
3440,2.269035734,2.223615402,2.307422367
634,2.263865779,2.261092623,2.266402405
2614,2.263865779,2.113865779,2.413668671
5735,2.263865779,3.013865779,1.513668671
2256,2.261092623,2.233697804,2.502733734
4852,2.261092623,1.513865779,3.508201202
7704,2.261092623,2.005546311,2.349735738
71537,2.261092623,2.386092623,2.135934937
80139,2.261092623,2.813865779,1.341534535
88356,2.258865942,2.516638935,2.120980168
1389,2.258780585,2.32061148,2.18282927
6152,2.258319467,2.386092623,2.005467468
6628,2.258319467,1.636092623,3.505467468
78544,2.258319467,2.261092623,2.255467468
2643,2.257234898,2.215602468,2.309214341
1574,2.255546311,2.005546311,2.505467468
2039,2.255546311,1.505546311,3.005467468
2215,2.255546311,2.008319467,3.002733734
2486,2.255546311,2.502773155,2.174867869
2715,2.255546311,2.505546311,2.005467468
4118,2.255546311,2.008319467,3.002733734
4656,2.255546311,2.005546311,2.505467468
4773,2.255546311,2.505546311,2.005467468
5845,2.255546311,1.505546311,3.005467468
5939,2.255546311,0.502773155,2.841534535
8093,2.255546311,1.505546311,3.005467468
8265,2.255546311,2.255546311,2.255467468
8843,2.255546311,2.502773155,2.174867869
25798,2.255546311,2.005546311,2.505467468
25934,2.255546311,0.502773155,2.841534535
32392,2.255546311,1.502773155,2.508201202
48301,2.255546311,3.255546311,1.255467468
53280,2.255546311,2.755546311,1.755467468
57509,2.255546311,2.755546311,1.755467468
57865,2.255546311,1.002773155,2.674867869
58898,2.255546311,3.502773155,1.841534535
60322,2.255546311,3.002773155,2.008201202
60654,2.255546311,3.002773155,2.008201202
61354,2.255546311,3.502773155,1.841534535
74864,2.255546311,2.502773155,2.174867869
81949,2.255546311,2.3416528,2.002733734
88131,2.255546311,2.505546311,2.005467468
89208,2.255546311,2.8416528,0.502733734
95932,2.255546311,2.005546311,2.505467468
96004,2.255546311,,2.260934937
117107,2.255546311,1.505546311,3.005467468
117312,2.255546311,2.255546311,2.255467468
122888,2.255546311,2.255546311,2.255467468
127110,2.255546311,2.255546311,2.255467468
130588,2.255546311,1.755546311,2.755467468
143353,2.255546311,0.505546311,4.005467468
36509,2.254664448,2.181681324,2.348252895
2479,2.254132001,1.733697804,2.709369874
4620,2.254132001,2.334685246,2.161993282
624,2.252773155,2.502773155,2.002733734
2219,2.252773155,1.002773155,3.502733734
3666,2.252773155,2.002773155,2.502733734
4320,2.252773155,1.502773155,3.002733734
4374,2.252773155,3.002773155,1.502733734
5206,2.252773155,2.502773155,2.002733734
5430,2.252773155,4.002773155,0.502733734
5905,2.252773155,3.502773155,1.002733734
6814,2.252773155,1.002773155,3.502733734
7237,2.252773155,2.502773155,2.002733734
7280,2.252773155,2.502773155,2.002733734
7411,2.252773155,2.002773155,2.502733734
8597,2.252773155,1.502773155,3.002733734
8700,2.252773155,1.502773155,3.002733734
26117,2.252773155,2.002773155,2.502733734
27172,2.252773155,2.002773155,2.502733734
27646,2.252773155,4.002773155,0.502733734
27735,2.252773155,3.502773155,1.002733734
27881,2.252773155,4.002773155,0.502733734
32627,2.252773155,1.002773155,3.502733734
33685,2.252773155,3.002773155,1.502733734
40681,2.252773155,2.502773155,2.002733734
46880,2.252773155,4.002773155,0.502733734
48791,2.252773155,4.002773155,0.502733734
49060,2.252773155,1.002773155,3.502733734
52108,2.252773155,2.002773155,2.502733734
52551,2.252773155,3.002773155,1.502733734
53131,2.252773155,3.002773155,1.502733734
56624,2.252773155,4.002773155,0.502733734
59129,2.252773155,0.502773155,4.002733734
67420,2.252773155,1.502773155,3.002733734
69370,2.252773155,2.002773155,2.502733734
69451,2.252773155,2.502773155,2.002733734
69466,2.252773155,0.502773155,4.002733734
71374,2.252773155,1.502773155,3.002733734
71695,2.252773155,4.002773155,0.502733734
74733,2.252773155,1.002773155,3.502733734
75823,2.252773155,0.502773155,4.002733734
164729,2.252773155,0.502773155,4.002733734
164967,2.252773155,,2.255467468
166015,2.252773155,1.502773155,3.002733734
166958,2.252773155,2.502773155,2.002733734
167376,2.252773155,2.502773155,2.002733734
167536,2.252773155,1.502773155,3.002733734
170907,2.252773155,1.002773155,3.502733734
173283,2.252773155,2.002773155,2.502733734
180137,2.252773155,,2.255467468
188675,2.252773155,1.002773155,3.502733734
136459,2.252773155,2.255546311,
141371,2.252773155,2.255546311,
148867,2.252773155,2.255546311,
152115,2.252773155,2.255546311,
185353,2.252773155,2.255546311,
79994,2.252773155,4.002773155,0.502733734
80797,2.252773155,4.002773155,0.502733734
82005,2.252773155,2.502773155,2.002733734
82980,2.252773155,0.502773155,4.002733734
83184,2.252773155,0.502773155,4.002733734
83246,2.252773155,0.502773155,4.002733734
87105,2.252773155,3.002773155,1.502733734
87270,2.252773155,0.502773155,4.002733734
89449,2.252773155,3.502773155,1.002733734
90748,2.252773155,4.002773155,0.502733734
95475,2.252773155,0.502773155,4.002733734
96834,2.252773155,0.502773155,4.002733734
97662,2.252773155,0.502773155,4.002733734
99246,2.252773155,0.502773155,4.002733734
100529,2.252773155,2.002773155,2.502733734
102058,2.252773155,4.002773155,0.502733734
102922,2.252773155,1.502773155,3.002733734
103792,2.252773155,0.502773155,4.002733734
1039,2.252773155,2.255546311,
2225,2.252773155,2.255546311,
5863,2.252773155,2.255546311,
6046,2.252773155,2.255546311,
6714,2.252773155,2.255546311,
8258,2.252773155,2.255546311,
26323,2.252773155,2.255546311,
26814,2.252773155,2.255546311,
27309,2.252773155,2.255546311,
27344,2.252773155,2.255546311,
31083,2.252773155,2.255546311,
33603,2.252773155,2.255546311,
44844,2.252773155,2.255546311,
52104,2.252773155,2.255546311,
55681,2.252773155,2.255546311,
58146,2.252773155,2.255546311,
65359,2.252773155,2.255546311,
70968,2.252773155,2.255546311,
74226,2.252773155,2.255546311,
75825,2.252773155,2.255546311,
78539,2.252773155,2.255546311,
80144,2.252773155,2.255546311,
80217,2.252773155,2.255546311,
82931,2.252773155,2.255546311,
88237,2.252773155,2.255546311,
91442,2.252773155,2.255546311,
93572,2.252773155,2.255546311,
95484,2.252773155,2.255546311,
101583,2.252773155,2.255546311,
2480,2.252773155,,2.255467468
2737,2.252773155,,2.255467468
3335,2.252773155,,2.255467468
5487,2.252773155,,2.255467468
6623,2.252773155,,2.255467468
6771,2.252773155,,2.255467468
7878,2.252773155,,2.255467468
8272,2.252773155,,2.255467468
8583,2.252773155,,2.255467468
8856,2.252773155,,2.255467468
25830,2.252773155,,2.255467468
25887,2.252773155,,2.255467468
25908,2.252773155,,2.255467468
25916,2.252773155,,2.255467468
25962,2.252773155,,2.255467468
26698,2.252773155,,2.255467468
27679,2.252773155,,2.255467468
33261,2.252773155,,2.255467468
34177,2.252773155,,2.255467468
34189,2.252773155,,2.255467468
37967,2.252773155,,2.255467468
46331,2.252773155,,2.255467468
46862,2.252773155,,2.255467468
49007,2.252773155,,2.255467468
49464,2.252773155,,2.255467468
52202,2.252773155,,2.255467468
58094,2.252773155,,2.255467468
59834,2.252773155,,2.255467468
70970,2.252773155,,2.255467468
71350,2.252773155,,2.255467468
72874,2.252773155,,2.255467468
77770,2.252773155,,2.255467468
79329,2.252773155,,2.255467468
79996,2.252773155,,2.255467468
81867,2.252773155,,2.255467468
82196,2.252773155,,2.255467468
84246,2.252773155,,2.255467468
94112,2.252773155,,2.255467468
96510,2.252773155,,2.255467468
104644,2.252773155,4.002773155,0.502733734
104947,2.252773155,3.502773155,1.002733734
105086,2.252773155,,2.255467468
107207,2.252773155,2.502773155,2.002733734
109093,2.252773155,,2.255467468
109351,2.252773155,,2.255467468
113313,2.252773155,3.502773155,1.002733734
117442,2.252773155,,2.255467468
117911,2.252773155,0.502773155,4.002733734
118105,2.252773155,4.002773155,0.502733734
120412,2.252773155,4.002773155,0.502733734
122096,2.252773155,,2.255467468
125205,2.252773155,4.002773155,0.502733734
105343,2.252773155,2.255546311,
109800,2.252773155,2.255546311,
111630,2.252773155,2.255546311,
112277,2.252773155,2.255546311,
117358,2.252773155,2.255546311,
120853,2.252773155,2.255546311,
122050,2.252773155,2.255546311,
124131,2.252773155,2.255546311,
124691,2.252773155,2.255546311,
126070,2.252773155,2.255546311,
128544,2.252773155,2.255546311,
132268,2.252773155,2.002773155,2.502733734
132618,2.252773155,2.502773155,2.002733734
133229,2.252773155,1.002773155,3.502733734
136251,2.252773155,,2.255467468
138258,2.252773155,,2.255467468
139871,2.252773155,3.002773155,1.502733734
140190,2.252773155,,2.255467468
140196,2.252773155,,2.255467468
140809,2.252773155,,2.255467468
141942,2.252773155,3.502773155,1.002733734
142070,2.252773155,2.502773155,2.002733734
142503,2.252773155,3.502773155,1.002733734
143009,2.252773155,0.502773155,4.002733734
143031,2.252773155,,2.255467468
144222,2.252773155,,2.255467468
145146,2.252773155,,2.255467468
146928,2.252773155,,2.255467468
147033,2.252773155,,2.255467468
147262,2.252773155,2.002773155,2.502733734
147368,2.252773155,,2.255467468
148286,2.252773155,4.002773155,0.502733734
150684,2.252773155,1.502773155,3.002733734
155372,2.252773155,4.002773155,0.502733734
157407,2.252773155,2.002773155,2.502733734
160559,2.252773155,3.002773155,1.502733734
163987,2.252773155,4.002773155,0.502733734
1993,2.251971645,2.024889073,2.575885247
3403,2.248794744,1.733697804,2.849735738
103055,2.248794744,1.886092623,2.413492497
70334,2.247180624,2.272185246,2.227337342
1976,2.246084568,2.247258154,2.243729496
6996,2.239193637,2.652120204,1.768933466
1602,2.236871296,2.360252752,1.913668671
1707,2.235650093,1.967796727,2.475943138
78174,2.235050169,2.348686532,2.120980168
144982,2.234701423,2.8416528,1.933069072
1328,2.234701423,2.397185246,1.002733734
3343,2.234701423,1.813865779,2.760934937
5864,2.234701423,2.674986134,2.016402405
31553,2.234701423,2.016638935,2.674867869
45361,2.234701423,2.3416528,2.183069072
66066,2.234701423,2.886092623,1.713668671
4502,2.234664448,1.894141078,2.502557993
2537,2.233697804,2.683305602,1.896869874
1336,2.229454177,2.28327787,2.113668671
4493,2.229454177,2.303231987,2.099735738
3395,2.224972268,2.213865779,2.233421853
63393,2.224972268,1.733697804,2.913668671
148238,2.224972268,2.647185246,1.385934937
4445,2.223991759,1.755546311,2.413668671
5315,2.223991759,2.183305602,2.502733734
8720,2.223991759,2.008319467,2.385934937
56176,2.223742593,2.411027916,2.054674685
1341,2.210333205,1.913865779,2.396869874
2515,2.210333205,1.834685246,2.813668671
2653,2.210333205,2.247180624,2.135934937
8946,2.210333205,2.266638935,2.161993282
4483,2.208908355,2.133250138,2.293739748
692,2.208736701,2.34639128,2.057408419
755,2.206932889,2.3416528,2.005467468
4657,2.206932889,2.3416528,2.005467468
5456,2.206932889,1.8416528,2.755467468
30867,2.206932889,3.008319467,1.005467468
59715,2.206932889,3.002773155,2.010934937
65045,2.206932889,1.755546311,2.508201202
95021,2.206932889,2.636092623,0.502733734
2317,2.206932889,,2.213668671
104076,2.206932889,,2.213668671
109731,2.206932889,2.136092623,2.502733734
113159,2.206932889,3.008319467,1.005467468
113769,2.206932889,1.674986134,3.005467468
116219,2.206932889,2.255546311,2.174867869
118173,2.206932889,0.502773155,2.635934937
160726,2.206932889,2.3416528,2.005467468
5597,2.202731558,2.485050169,1.857936941
3064,2.200042412,3.01941209,1.627337342
91660,2.198592623,2.011092623,2.385934937
91831,2.198592623,1.636092623,2.760934937
97643,2.198592623,2.761092623,1.635934937
6951,2.198166454,2.129664843,2.248678695
4127,2.197983519,2.469402846,1.713668671
6204,2.197983519,1.834685246,2.683069072
6725,2.197070539,2.266638935,2.113668671
44399,2.197070539,2.636092623,1.947707568
83910,2.197070539,2.386092623,2.09056471
143387,2.197070539,1.713865779,2.599735738
8372,2.193719792,2.241541874,2.148243811
6800,2.192963117,2.411027916,2.014687609
122902,2.190391298,2.297097429,2.060142154
4580,2.18989718,2.343743334,2.035538545
1998,2.187529827,2.194217367,2.179674685
3884,2.187465335,2.305126376,2.084369874
26870,2.187465335,2.683305602,1.857936941
43932,2.187465335,2.162269233,2.209369874
3961,2.184239717,2.30273618,2.077337342
7310,2.184239717,1.985050169,2.459369874
27793,2.184239717,2.741611203,1.233421853
1501,2.179145868,2.3416528,2.099735738
5471,2.179145868,2.008319467,2.266402405
5815,2.179145868,1.636092623,2.613668671
2119,2.177871283,2.166628416,2.193310671
3908,2.177283891,2.399076934,1.752557993
2534,2.174986134,1.674986134,2.674867869
2666,2.174986134,1.674986134,2.674867869
5161,2.174986134,2.505546311,2.010934937
5964,2.174986134,1.886092623,2.755467468
6261,2.174986134,2.174986134,2.174867869
31367,2.174986134,2.3416528,2.008201202
88468,2.174986134,1.755546311,2.385934937
4576,2.174986134,2.183305602,
152059,2.174986134,3.505546311,1.510934937
1731,2.17493067,2.074512564,2.252355835
1626,2.172016173,1.958908355,2.431129422
2525,2.172016173,2.17493067,2.168739748
3564,2.171701565,2.150284755,2.195636656
4528,2.1708264,1.755546311,3.002733734
5044,2.1708264,3.002773155,1.755467468
5160,2.1708264,0.502773155,3.005467468
5224,2.1708264,1.755546311,3.002733734
5253,2.1708264,1.002773155,2.755467468
6154,2.1708264,3.002773155,1.755467468
6177,2.1708264,1.255546311,4.002733734
6302,2.1708264,2.755546311,1.002733734
7274,2.1708264,1.755546311,3.002733734
7385,2.1708264,1.502773155,2.505467468
7390,2.1708264,4.002773155,1.255467468
25948,2.1708264,2.255546311,2.002733734
26778,2.1708264,3.002773155,1.755467468
27114,2.1708264,1.755546311,3.002733734
31362,2.1708264,2.005546311,2.502733734
34129,2.1708264,3.502773155,1.505467468
34450,2.1708264,1.505546311,3.502733734
39441,2.1708264,1.002773155,2.755467468
42053,2.1708264,1.255546311,4.002733734
55209,2.1708264,1.002773155,2.755467468
57522,2.1708264,2.755546311,1.002733734
58709,2.1708264,2.005546311,2.502733734
65310,2.1708264,0.502773155,3.005467468
66302,2.1708264,2.005546311,2.502733734
68612,2.1708264,3.005546311,0.502733734
69873,2.1708264,4.002773155,1.255467468
70990,2.1708264,3.002773155,1.755467468
76108,2.1708264,1.502773155,2.505467468
84230,2.1708264,2.755546311,1.002733734
86922,2.1708264,0.502773155,3.005467468
93473,2.1708264,1.505546311,3.502733734
98369,2.1708264,1.002773155,2.755467468
99787,2.1708264,1.502773155,2.505467468
101747,2.1708264,1.755546311,3.002733734
103808,2.1708264,3.005546311,0.502733734
103972,2.1708264,2.005546311,2.502733734
4860,2.1708264,2.174986134,
5766,2.1708264,2.174986134,
51498,2.1708264,2.174986134,
59869,2.1708264,2.174986134,
93126,2.1708264,2.174986134,
94444,2.1708264,2.174986134,
103685,2.1708264,2.174986134,
7837,2.1708264,,2.174867869
8964,2.1708264,,2.174867869
108085,2.1708264,1.505546311,3.502733734
111680,2.1708264,,2.174867869
115927,2.1708264,0.502773155,3.005467468
119563,2.1708264,0.502773155,3.005467468
121370,2.1708264,2.002773155,2.255467468
110433,2.1708264,2.174986134,
136343,2.1708264,3.502773155,1.505467468
136451,2.1708264,3.005546311,0.502733734
140367,2.1708264,,2.174867869
143239,2.1708264,0.502773155,3.005467468
144962,2.1708264,1.755546311,3.002733734
146684,2.1708264,2.755546311,1.002733734
152515,2.1708264,0.502773155,3.005467468
161175,2.1708264,1.755546311,3.002733734
163931,2.1708264,2.255546311,2.002733734
166862,2.1708264,0.502773155,3.005467468
170393,2.1708264,1.255546311,4.002733734
173943,2.1708264,3.502773155,1.505467468
152290,2.1708264,2.174986134,
5584,2.170630648,2.257777441,2.016402405
4686,2.164274013,2.149889073,2.183519898
6995,2.163865779,1.513865779,2.813668671
60363,2.163865779,1.713865779,2.613668671
58315,2.162326075,2.199944537,2.120980168
80350,2.162269233,2.349972268,2.021869874
1978,2.159328896,2.056356688,2.280267192
31431,2.15827787,1.699944537,2.616138144
50003,2.154132001,2.51941209,1.834369874
462,2.152563188,2.016638935,3.002733734
3674,2.152563188,2.261092623,2.008201202
58418,2.152563188,3.002773155,2.016402405
73804,2.152563188,1.674986134,2.510934937
168060,2.152563188,1.505546311,2.413668671
83177,2.152563188,3.002773155,2.016402405
6958,2.151817677,2.188805694,2.107672681
3780,2.151615993,2.147185246,2.174867869
6348,2.151615993,1.80273618,3.755467468
51632,2.151615993,2.113865779,2.183069072
5346,2.147185246,2.358291735,1.876278996
1862,2.142817526,2.225250844,2.047885912
3690,2.141597337,2.07900575,2.257343804
5323,2.139526366,1.868479435,2.298829318
1324,2.136092623,1.813865779,2.674867869
2655,2.133410128,2.080513958,2.260934937
2032,2.130546311,1.674986134,3.502733734
2636,2.130546311,2.255546311,2.005467468
2913,2.130546311,1.8416528,3.002733734
2982,2.130546311,1.8416528,3.002733734
3294,2.130546311,1.8416528,3.002733734
3491,2.130546311,4.002773155,1.508201202
6267,2.130546311,1.002773155,2.508201202
6313,2.130546311,2.3416528,1.502733734
7949,2.130546311,2.174986134,2.002733734
45852,2.130546311,1.255546311,3.005467468
67871,2.130546311,3.005546311,1.255467468
72668,2.130546311,3.502773155,1.674867869
77981,2.130546311,2.505546311,1.755467468
95588,2.130546311,1.502773155,2.341534535
103547,2.130546311,2.255546311,2.005467468
71494,2.130546311,,2.135934937
106443,2.130546311,1.674986134,3.502733734
110826,2.130546311,3.002773155,1.841534535
113696,2.130546311,1.8416528,3.002733734
114945,2.130546311,1.674986134,3.502733734
130083,2.130546311,2.005546311,2.255467468
131066,2.130546311,2.005546311,2.255467468
137863,2.130546311,2.005546311,2.255467468
147300,2.130546311,1.502773155,2.341534535
163386,2.130546311,1.002773155,2.508201202
133769,2.130546311,2.136092623,
1986,2.129664843,2.237695627,1.999309372
3590,2.123590312,1.505546311,2.304850425
47516,2.123590312,2.013865779,2.260934937
3041,2.115935246,2.334685246,1.896869874
7261,2.113865779,1.255546311,2.334369874
78893,2.113362649,2.233194675,1.974923245
4200,2.109176276,2.017731884,2.241138144
397,2.106932889,1.8416528,2.505467468
1514,2.106932889,2.674986134,1.255467468
3648,2.106932889,2.511092623,0.502733734
4199,2.106932889,2.002773155,2.135934937
4952,2.106932889,1.636092623,4.002733734
5365,2.106932889,2.505546311,1.841534535
5824,2.106932889,3.002773155,1.885934937
6696,2.106932889,3.002773155,1.885934937
32022,2.106932889,2.8416528,1.005467468
70706,2.106932889,2.755546311,1.674867869
80191,2.106932889,1.761092623,3.502733734
92819,2.106932889,3.502773155,1.760934937
96964,2.106932889,1.761092623,3.502733734
3393,2.106932889,2.113865779,
107117,2.106932889,1.636092623,4.002733734
4584,2.106161448,2.674986134,1.896869874
3689,2.105967178,2.017731884,2.193532306
2549,2.105489286,1.97994795,2.259354496
2113,2.100546707,2.041597337,2.266402405
4142,2.100546707,2.116611203,2.080159164
3799,2.100127239,2.058236272,2.132012028
4637,2.099972268,2.233697804,1.913668671
4949,2.099972268,1.876554947,2.413668671
3715,2.098686532,2.116611203,2.077337342
3768,2.09494859,2.349972268,1.876278996
61210,2.09494859,2.3416528,2.027337342
5694,2.091934897,2.161027916,1.984616532
1636,2.0916528,1.505546311,2.385934937
2298,2.0916528,2.386092623,1.505467468
3667,2.0916528,2.3416528,1.841534535
4942,2.0916528,2.136092623,2.005467468
5513,2.0916528,2.174986134,2.008201202
48596,2.0916528,1.255546311,2.510934937
70932,2.0916528,2.505546311,1.885934937
3931,2.090840661,1.766638935,2.334369874
46865,2.090840661,1.733697804,2.447707568
101997,2.090840661,1.733697804,2.447707568
1760,2.083225985,1.919669474,2.255690723
1996,2.082922592,2.113362649,2.048343357
4398,2.081134616,2.266638935,1.002733734
76130,2.081134616,2.213865779,1.755467468
4944,2.081134616,2.090840661,
100083,2.080513958,2.247180624,1.913492497
8967,2.080513958,2.590840661,1.757343804
73042,2.078976559,2.590840661,1.782804811
2548,2.076060101,2.177283891,1.907804811
7316,2.075959259,2.266820257,1.802381386
57532,2.075620493,2.360252752,1.854762773
5585,2.075369553,1.985050169,2.157804811
4565,2.074664448,1.97493067,2.227337342
100579,2.073592623,1.913865779,2.341534535
393,2.071827687,2.034593644,2.107208915
2516,2.068034757,1.805126376,3.005467468
5452,2.067487749,2.030296727,2.124278227
2260,2.063865779,1.613865779,2.513668671
6013,2.063805694,2.075620493,2.054674685
33681,2.058305602,1.683305602,2.433069072
5106,2.056849694,1.962998177,2.154674685
564,2.056487051,1.977731558,2.341534535
3453,2.056487051,1.647185246,2.713668671
52279,2.056487051,2.013865779,2.084369874
5675,2.055126376,1.913865779,2.135714719
2265,2.054664448,1.848686532,2.216843708
74754,2.054132001,2.080513958,2.016402405
5691,2.054111203,1.691625069,2.274339347
2196,2.053435246,2.233697804,1.913492497
4758,2.052983589,1.939595623,2.266402405
6794,2.045757071,1.843950558,2.407804811
125916,2.045186743,1.877611388,2.428826423
255,2.042963117,2.063782584,2.017061717
33158,2.036367036,2.024889073,2.051940951
810,2.035173865,1.910173865,2.158360472
4255,2.027186831,2.087927948,1.959349371
2903,2.026854883,1.966583472,2.112461622
3754,2.023210108,1.825631883,2.225299906
1980,2.021695866,1.815615948,2.253109622
84312,2.018025513,2.090840661,1.933069072
2816,2.017963117,1.926727059,2.227846237
867,2.016638935,1.849972268,2.183069072
3031,2.016638935,2.024958402,2.008201202
5482,2.013865779,2.761092623,1.516402405
5140,2.012479201,3.174986134,1.433069072
54768,2.011092623,2.313865779,1.508201202
286,2.009706045,1.674986134,2.260934937
6720,2.009706045,1.3416528,2.510934937
50147,2.009706045,2.313865779,1.255467468
5736,2.008319467,2.008319467,2.008201202
89281,2.008319467,1.8416528,2.174867869
99106,2.008319467,1.505546311,2.260934937
8666,2.008012171,2.263274659,1.737303323
3847,2.006932889,0.755546311,2.841534535
171867,2.006932889,1.755546311,2.174867869
146926,2.006932889,1.8416528,2.255467468
150294,2.006932889,2.8416528,0.755467468
7701,2.006052004,2.015756567,1.995680699
1181,2.005546311,1.005546311,3.005467468
3136,2.005546311,2.505546311,1.505467468
3934,2.005546311,1.002773155,2.341534535
4884,2.005546311,1.8416528,2.502733734
7127,2.005546311,2.005546311,2.005467468
65552,2.005546311,2.505546311,1.505467468
96664,2.005546311,1.755546311,2.255467468
115949,2.005546311,0.502773155,2.508201202
133867,2.005546311,0.502773155,2.508201202
136341,2.005546311,2.508319467,0.502733734
145096,2.005546311,,2.010934937
167764,2.005546311,3.505546311,0.505467468
168714,2.005546311,2.005546311,2.005467468
175475,2.005546311,2.008319467,2.002733734
164725,2.004159733,0.502773155,2.755467468
129013,2.004159733,2.008319467,
157835,2.004159733,2.008319467,
1102,2.004159733,3.002773155,1.505467468
2233,2.004159733,2.002773155,2.005467468
2777,2.004159733,2.505546311,1.002733734
2814,2.004159733,2.002773155,2.005467468
3025,2.004159733,1.505546311,3.002733734
5322,2.004159733,1.502773155,2.255467468
5937,2.004159733,2.255546311,1.502733734
6906,2.004159733,2.005546311,2.002733734
27134,2.004159733,1.755546311,2.502733734
31892,2.004159733,0.502773155,2.755467468
32153,2.004159733,1.005546311,4.002733734
60179,2.004159733,1.002773155,2.505467468
64167,2.004159733,2.255546311,1.502733734
74752,2.004159733,2.002773155,2.005467468
76709,2.004159733,3.002773155,1.505467468
88879,2.004159733,2.005546311,2.002733734
91353,2.004159733,0.502773155,2.755467468
91826,2.004159733,0.502773155,2.755467468
98085,2.004159733,1.005546311,4.002733734
98755,2.004159733,3.002773155,1.505467468
749,2.004159733,2.008319467,
57873,2.004159733,2.008319467,
1071,2.004159733,,2.008201202
5130,2.004159733,,2.008201202
5327,2.004159733,,2.008201202
8926,2.004159733,,2.008201202
33410,2.004159733,,2.008201202
60198,2.004159733,,2.008201202
72777,2.004159733,,2.008201202
73718,2.004159733,,2.008201202
106226,2.004159733,0.502773155,2.755467468
108243,2.004159733,,2.008201202
111245,2.004159733,1.755546311,2.502733734
113394,2.004159733,1.505546311,3.002733734
114958,2.004159733,0.502773155,2.755467468
118248,2.004159733,2.505546311,1.002733734
132906,2.004159733,2.502773155,1.755467468
136666,2.004159733,2.002773155,2.005467468
151313,2.004159733,,2.008201202
77416,2.002773155,2.502773155,1.502733734
77736,2.002773155,0.502773155,3.502733734
77835,2.002773155,1.502773155,2.502733734
77910,2.002773155,1.002773155,3.002733734
82765,2.002773155,0.502773155,3.502733734
83969,2.002773155,3.502773155,0.502733734
84738,2.002773155,0.502773155,3.502733734
85585,2.002773155,3.002773155,1.002733734
87880,2.002773155,0.502773155,3.502733734
93024,2.002773155,2.502773155,1.502733734
97692,2.002773155,3.002773155,1.002733734
98189,2.002773155,0.502773155,3.502733734
98493,2.002773155,1.502773155,2.502733734
98761,2.002773155,1.002773155,3.002733734
99415,2.002773155,2.502773155,1.502733734
99859,2.002773155,3.502773155,0.502733734
100093,2.002773155,3.002773155,1.002733734
100485,2.002773155,2.002773155,2.002733734
100717,2.002773155,0.502773155,3.502733734
102596,2.002773155,3.502773155,0.502733734
102852,2.002773155,0.502773155,3.502733734
103561,2.002773155,3.502773155,0.502733734
439,2.002773155,2.005546311,
1314,2.002773155,2.005546311,
1890,2.002773155,2.005546311,
2218,2.002773155,2.005546311,
2308,2.002773155,2.005546311,
3803,2.002773155,2.005546311,
3881,2.002773155,2.005546311,
4854,2.002773155,2.005546311,
4982,2.002773155,2.005546311,
5278,2.002773155,2.005546311,
5728,2.002773155,2.005546311,
6369,2.002773155,2.005546311,
7912,2.002773155,2.005546311,
26512,2.002773155,2.005546311,
31104,2.002773155,2.005546311,
32659,2.002773155,2.005546311,
34214,2.002773155,2.005546311,
47221,2.002773155,2.005546311,
62662,2.002773155,2.005546311,
69677,2.002773155,2.005546311,
76312,2.002773155,2.005546311,
78276,2.002773155,2.005546311,
80487,2.002773155,2.005546311,
93379,2.002773155,2.005546311,
96596,2.002773155,2.005546311,
98445,2.002773155,2.005546311,
98985,2.002773155,2.005546311,
99047,2.002773155,2.005546311,
100513,2.002773155,2.005546311,
101710,2.002773155,2.005546311,
101891,2.002773155,2.005546311,
400,2.002773155,,2.005467468
3860,2.002773155,,2.005467468
5709,2.002773155,,2.005467468
5880,2.002773155,,2.005467468
7399,2.002773155,,2.005467468
7402,2.002773155,,2.005467468
7477,2.002773155,,2.005467468
8238,2.002773155,,2.005467468
8775,2.002773155,,2.005467468
25752,2.002773155,,2.005467468
26582,2.002773155,,2.005467468
42150,2.002773155,,2.005467468
47646,2.002773155,,2.005467468
50977,2.002773155,,2.005467468
52326,2.002773155,,2.005467468
55512,2.002773155,,2.005467468
65740,2.002773155,,2.005467468
66659,2.002773155,,2.005467468
69280,2.002773155,,2.005467468
70559,2.002773155,,2.005467468
72603,2.002773155,,2.005467468
72822,2.002773155,,2.005467468
74115,2.002773155,,2.005467468
81698,2.002773155,,2.005467468
83668,2.002773155,,2.005467468
86559,2.002773155,,2.005467468
87073,2.002773155,,2.005467468
87911,2.002773155,,2.005467468
90916,2.002773155,,2.005467468
97005,2.002773155,,2.005467468
98847,2.002773155,,2.005467468
100017,2.002773155,,2.005467468
100150,2.002773155,,2.005467468
100275,2.002773155,,2.005467468
101258,2.002773155,,2.005467468
102396,2.002773155,,2.005467468
105620,2.002773155,2.002773155,2.002733734
105628,2.002773155,3.502773155,0.502733734
105811,2.002773155,3.002773155,1.002733734
109199,2.002773155,3.002773155,1.002733734
109596,2.002773155,0.502773155,3.502733734
110173,2.002773155,0.502773155,3.502733734
112412,2.002773155,3.502773155,0.502733734
112653,2.002773155,0.502773155,3.502733734
112767,2.002773155,3.502773155,0.502733734
112798,2.002773155,,2.005467468
112909,2.002773155,3.502773155,0.502733734
113234,2.002773155,0.502773155,3.502733734
114273,2.002773155,0.502773155,3.502733734
